Time,Data,Simulation
66.908,1.5999999999999996,15.781864900659958
66.91,1.5999999999999996,15.819425238715755
66.912,1.5999999999999996,15.85302055362938
66.914,1.5999999999999996,15.882644384047742
66.916,1.5999999999999996,15.908291045340826
66.918,1.5,15.929955630660544
66.92,1.5,15.947634011852173
66.922,1.4,15.961322840218765
66.924,1.5,15.971019547135766
66.926,1.5,15.976722344517823
66.928,1.5,15.978430225137574
66.93,1.5,15.97614296279529
66.932,1.4,15.969861112340498
66.934,1.4,15.959586009544834
66.936,1.4,15.945319770826487
66.938,1.4,15.927065292826708
66.94,1.4,15.904826251836955
66.942,1.4,15.878607103078489
66.944,1.4,15.848413079834394
66.946,1.4,15.814250192431722
66.948,1.4,15.77612522707732
66.95,1.2999999999999998,15.734045744546382
66.952,1.2999999999999998,15.68802007872104
66.954,1.2999999999999998,15.638057334983843
66.956,1.2999999999999998,15.584167388464685
66.958,1.2999999999999998,15.526360882137643
66.96,1.2999999999999998,15.464649224774274
66.962,1.2000000000000002,15.399044588751163
66.964,1.2000000000000002,15.329559907707534
66.966,1.2000000000000002,15.256208874061032
66.968,1.2000000000000002,15.179005936378775
66.97,1.1,15.097966296598813
66.972,1.1,15.013105907111656
66.974,1.1,14.924441467698323
66.976,1.1,14.8319904223193
66.978,1.1,14.735770955765725
66.98,1.0,14.635801990168483
66.982,1.0,14.532103181358984
66.984,1.0,14.42469491509447
66.986,0.8999999999999999,14.31359830314287
66.988,0.8999999999999999,14.198835179220342
66.99,0.8999999999999999,14.080428094795797
66.992,0.8999999999999999,13.95840031475689
66.994,0.8999999999999999,13.83277581292984
66.996,0.8999999999999999,13.703579267469012
66.998,0.7999999999999998,13.570836056109965
67.0,0.7999999999999998,13.434572251277837
67.002,0.7000000000000002,13.294814615068416
67.004,0.7000000000000002,13.151590594094897
67.006,0.7000000000000002,13.004928314191742
67.008,0.7000000000000002,12.854856574994328
67.01,0.7000000000000002,12.701404844386808
67.012,0.7000000000000002,12.54460325280906
67.014,0.7000000000000002,12.384482587442657
67.016,0.6000000000000001,12.22107428626796
67.018,0.6000000000000001,12.054410431982369
67.02,0.6000000000000001,11.884523745801266
67.022,0.6000000000000001,11.711447581132994
67.024,0.6000000000000001,11.535215917117506
67.026,0.6000000000000001,11.355863352052777
67.028,0.6000000000000001,11.173425096690757
67.03,0.6000000000000001,10.98793696741903
67.032,0.6000000000000001,10.799435379308584
67.034,0.6000000000000001,10.607957339053545
67.036,0.6000000000000001,10.413540437792799
67.038,0.5,10.21622284380211
67.04,0.5,10.016043295082453
67.042,0.6000000000000001,9.813041091834114
67.044,0.6000000000000001,9.60725608880459
67.046,0.6000000000000001,9.39872868753731
67.048,0.6000000000000001,9.187499828510143
67.05,0.6000000000000001,8.973610983151374
67.052,0.7000000000000002,8.75710414576123
67.054,0.7999999999999998,8.53802182532758
67.056,0.8999999999999999,8.316407037222948
67.058,1.1,8.092303294812131
67.06,1.2000000000000002,7.865754600958495
67.062,1.5,7.636805439415817
67.064,1.5999999999999996,7.405500766135928
67.066,1.7999999999999998,7.171886000479868
67.068,2.0999999999999996,6.936007016318998
67.07,2.3,6.6979101330573885
67.072,2.5999999999999996,6.4576421065627585
67.074,2.9000000000000004,6.215250119992081
67.076,3.2,5.970781774544122
67.078,3.5,5.724285080125814
67.08,3.7,5.475808445918255
67.082,4.0,5.225400670875533
67.084,4.3,4.97311093414284
67.086,4.6,4.718988785379492
67.088,5.0,4.463084135020777
67.09,5.3,4.205447244464848
67.092,5.699999999999999,3.946128716169976
67.094,6.0,3.6851794836968597
67.096,6.4,3.4226508016819293
67.098,6.699999999999999,3.158594235726679
67.1,7.1,2.89306165223849
67.102,7.5,2.6261052082085468
67.104,7.800000000000001,2.357777340911708
67.106,8.1,2.0881307575644326
67.108,8.5,1.8172184249260883
67.11,8.9,1.5450935588283543
67.112,9.3,1.2718096136693597
67.114,9.7,0.9974202718576866
67.116,10.1,0.7219794331907683
67.118,10.4,0.4455412042048509
67.12,10.8,0.16815988748143662
67.122,11.2,0.0
67.124,11.6,0.0
67.126,12.0,0.0
67.128,12.3,0.0
67.13,12.7,0.0
67.132,13.1,0.0
67.134,13.4,0.0
67.136,13.8,0.0
67.138,14.100000000000001,0.0
67.14,14.5,0.0
67.142,14.899999999999999,0.0
67.144,15.2,0.0
67.146,15.600000000000001,0.0
67.148,15.899999999999999,0.0
67.15,16.2,0.0
67.152,16.4,0.0
67.154,16.6,0.0
67.156,16.9,0.0
67.158,17.2,0.0
67.16,17.5,0.0
67.162,17.7,0.0
67.164,17.9,0.0
67.166,18.1,0.0
67.168,18.3,0.0
67.17,18.5,0.0
67.172,18.7,0.0
67.174,18.8,0.0
67.176,19.0,0.0
67.178,19.2,0.0
67.18,19.4,0.0
67.182,19.5,0.0
67.184,19.6,0.08514568762817003
67.186,19.7,0.36254503173284297
67.188,19.8,0.6390026561493011
67.19,19.9,0.9144643064773084
67.192,20.0,1.1888759269836664
67.194,20.1,1.462183671275187
67.196,20.2,1.7343339129444397
67.198,20.2,2.0052732561509923
67.2,20.3,2.274948546153622
67.202,20.3,2.5433068798084935
67.204,20.4,2.8102956159964454
67.206,20.4,3.075862385994789
67.208,20.4,3.339955103808327
67.21,20.4,3.6025219764233376
67.212,20.4,3.8635115139997316
67.214,20.4,4.122872540015846
67.216,20.4,4.380554201330259
67.218,20.4,4.636505978175594
67.22,20.4,4.89067769409857
67.222,20.4,5.143019525811292
67.224,20.4,5.393482012968617
67.226,20.4,5.64201606788545
67.228,20.3,5.88857298515982
67.23,20.3,6.133104451216226
67.232,20.2,6.375562553782881
67.234,20.1,6.615899791269432
67.236,20.0,6.854069082059414
67.238,20.0,7.090023773730733
67.24,19.9,7.323717652171567
67.242,19.8,7.5551049506057435
67.244,19.7,7.784140358540389
67.246,19.6,8.010779030604303
67.248,19.5,8.234976595290663
67.25,19.3,8.456689163616591
67.252,19.1,8.67587333766889
67.254,18.9,8.892486219049312
67.256,18.8,9.106485417231388
67.258,18.6,9.31782905779925
67.26,18.5,9.526475790581337
67.262,18.3,9.73238479769068
67.264,18.1,9.935515801443165
67.266,17.9,10.135829072166395
67.268,17.6,10.333285435910254
67.27,17.4,10.52784628203184
67.272,17.1,10.719473570666844
67.274,16.8,10.908129840098075
67.276,16.6,11.093778213993627
67.278,16.3,11.27638240853553
67.28,16.1,11.455906739421517
67.282,15.8,11.632316128759593
67.284,15.399999999999999,11.805576111829403
67.286,15.100000000000001,11.975652843721509
67.288,14.7,12.14251310586401
67.29,14.399999999999999,12.306124312413187
67.292,14.0,12.46645451651882
67.294,13.7,12.623472416472996
67.296,13.3,12.777147361720486
67.298,12.9,12.927449358740732
67.3,12.6,13.07434907680977
67.302,12.1,13.217817853621444
67.304,11.9,13.3578277007775
67.306,11.5,13.494351309154206
67.308,11.1,13.627362054126317
67.31,10.7,13.756834000657346
67.312,10.4,13.88274190826323
67.314,9.9,14.005061235831644
67.316,9.6,14.123768146305242
67.318,9.2,14.238839511235428
67.32,8.8,14.350252915190241
67.322,8.4,14.457986660024146
67.324,8.0,14.562019769015558
67.326,7.800000000000001,14.662331990857306
67.328,7.4,14.758903803507089
67.33,7.0,14.851716417903203
67.332,6.6,14.940751781532152
67.334,6.300000000000001,15.025992581854624
67.336,5.9,15.107422249594448
67.338,5.5,15.185024961878606
67.34,5.2,15.258785645234228
67.342,4.9,15.328689978446405
67.344,4.6,15.394724395266545
67.346,4.2,15.456876086976406
67.348,3.9000000000000004,15.515133004811153
67.35,3.5999999999999996,15.56948386223248
67.352,3.4000000000000004,15.619918137056468
67.354,3.0999999999999996,15.66642607343867
67.356,2.8,15.708998683709206
67.358,2.5,15.74762775006169
67.36,2.3,15.782305826097897
67.362,2.0,15.813026238222426
67.364,1.7999999999999998,15.839783086890682
67.366,1.5999999999999996,15.862571247711102
67.368,1.2999999999999998,15.881386372397786
67.37,1.1,15.896224889575842
67.372,1.0,15.907084005439964
67.374,0.7999999999999998,15.913961704263762
67.376,0.7000000000000002,15.916856748761575
67.378,0.6000000000000001,15.915768680302577
67.38,0.6000000000000001,15.910697818976226
67.382,0.5,15.901645263510133
67.384,0.5,15.888612891039491
67.386,0.5,15.87160335672859
67.388,0.3999999999999999,15.850620093244936
67.39,0.5,15.825667310084278
67.392,0.5,15.796749992748797
67.394,0.5,15.763873901778124
67.396,0.5,15.72704557163092
67.398,0.5,15.686272309421089
67.4,0.3999999999999999,15.64156219350552
67.402,0.5,15.592924071926666
67.404,0.5,15.540367560705237
67.406,0.5,15.48390304198906
67.408,0.5,15.423541662056293
67.41,0.5,15.359295329168948
67.412,0.6000000000000001,15.291176711284258
67.414,0.6000000000000001,15.219199233621328
67.416,0.6000000000000001,15.143377076078322
67.418,0.6000000000000001,15.063725170509354
67.42,0.6000000000000001,14.980259197857762
67.422,0.6000000000000001,14.892995585140422
67.424,0.6000000000000001,14.801951502293734
67.426,0.7000000000000002,14.707144858877353
67.428,0.7000000000000002,14.608594300629601
67.43,0.7000000000000002,14.50631920588686
67.432,0.7999999999999998,14.400339681862105
67.434,0.7000000000000002,14.290676560776149
67.436,0.7000000000000002,14.177351395855153
67.438,0.7000000000000002,14.060386457189148
67.44,0.7999999999999998,13.939804727444315
67.442,0.7999999999999998,13.815629897444158
67.444,0.8999999999999999,13.687886361613675
67.446,0.8999999999999999,13.556599213278608
67.448,0.8999999999999999,13.421794239836458
67.45,0.8999999999999999,13.283497917792628
67.452,0.8999999999999999,13.141737407653265
67.454,0.8999999999999999,12.996540548692925
67.456,1.0,12.84793585358973
67.458,1.0,12.695952502919127
67.46,1.0,12.540620339525631
67.462,1.1,12.381969862764798
67.464,1.1,12.220032222605822
67.466,1.1,12.054839213615637
67.468,1.1,11.886423268816092
67.47,1.1,11.714817453404109
67.472,1.1,11.540055458357054
67.474,1.1,11.362171593914264
67.476,1.2000000000000002,11.181200782924225
67.478,1.2000000000000002,10.997178554080811
67.48,1.2000000000000002,10.810141035039122
67.482,1.2000000000000002,10.620124945399759
67.484,1.2000000000000002,10.427167589586395
67.486,1.2000000000000002,10.231306849606483
67.488,1.2000000000000002,10.032581177683603
67.49,1.2999999999999998,9.831029588787432
67.492,1.2999999999999998,9.626691653050733
67.494,1.2999999999999998,9.419607488061406
67.496,1.2999999999999998,9.209817751056743
67.498,1.2999999999999998,8.99736363100882
67.5,1.2999999999999998,8.782286840588649
67.502,1.2999999999999998,8.56462960803734
67.504,1.2999999999999998,8.34443466893278
67.506,1.4,8.121745257839004
67.508,1.4,7.896605099867651
67.51,1.4,7.66905840213954
67.512,1.4,7.43914984513315
67.514,1.4,7.206924573950462
67.516,1.4,6.972428189487775
67.518,1.4,6.73570673949792
67.52,1.4,6.496806709575325
67.522,1.5,6.25577501405111
67.524,1.5,6.012658986784396
67.526,1.5,5.7675063718838215
67.528,1.5999999999999996,5.520365314334026
67.53,1.7000000000000002,5.271284350549465
67.532,1.9000000000000004,5.020312398829514
67.534,2.0999999999999996,4.76749874974995
67.536,2.4000000000000004,4.512893056477248
67.538,2.7,4.25654532499115
67.54,3.0999999999999996,3.9985059042497717
67.542,3.5,3.7388254762833633
67.544,3.9000000000000004,3.477555046201891
67.546,4.3,3.2147459321514953
67.548,4.8,2.9504497552056113
67.55,5.3,2.6847184291757156
67.552,5.699999999999999,2.417604150377435
67.554,6.1,2.1491593873374986
67.556,6.6,1.8794368704263569
67.558,7.1,1.6084895814527698
67.56,7.699999999999999,1.3363707432056073
67.562,8.1,1.0631338089275424
67.564,8.5,0.7888324517574526
67.566,9.0,0.5135205541265633
67.568,9.4,0.2372521970928895
67.57,9.8,0.0
67.572,10.3,0.0
67.574,10.7,0.0
67.576,11.1,0.0
67.578,11.5,0.0
67.58,11.8,0.0
67.582,12.1,0.0
67.584,12.4,0.0
67.586,12.7,0.0
67.588,13.0,0.0
67.59,13.3,0.0
67.592,13.600000000000001,0.0
67.594,13.899999999999999,0.0
67.596,14.2,0.0
67.598,14.399999999999999,0.0
67.6,14.7,0.0
67.602,14.899999999999999,0.0
67.604,15.100000000000001,0.0
67.606,15.3,0.0
67.608,15.5,0.0
67.61,15.7,0.0
67.612,15.899999999999999,0.0
67.614,16.1,0.0
67.616,16.2,0.0
67.618,16.3,0.0
67.62,16.4,0.0
67.622,16.6,0.0
67.624,16.7,0.0
67.626,16.9,0.0
67.628,17.0,0.0
67.63,17.1,0.0
67.632,17.2,0.0
67.634,17.3,0.26550534228981926
67.636,17.3,0.541415212399364
67.638,17.4,0.8163482892473664
67.64,17.5,1.0902506200929876
67.642,17.6,1.3630684577150927
67.644,17.7,1.6347482710215089
67.646,17.7,1.9052367556295717
67.648,17.8,2.174480844378963
67.65,17.8,2.4424277178056313
67.652,17.8,2.709024814551598
67.654,17.8,2.9742198417389636
67.656,17.8,3.237960785269753
67.658,17.9,3.5001959200668793
67.66,17.9,3.760873820270742
67.662,17.9,4.019943369355648
67.664,17.9,4.2773537701811275
67.666,17.9,4.533054554992408
67.668,17.9,4.786995595334921
67.67,17.8,5.039127111897626
67.672,17.8,5.28939968429923
67.674,17.8,5.537764260782799
67.676,17.8,5.784172167833407
67.678,17.7,6.028575119732487
67.68,17.7,6.2709252280152565
67.682,17.6,6.511175010845535
67.684,17.5,6.74927740232132
67.686,17.4,6.985185761678329
67.688,17.4,7.218853882405526
67.69,17.3,7.450236001285652
67.692,17.2,7.679286807328849
67.694,17.1,7.905961450613128
67.696,17.0,8.130215551044262
67.698,16.9,8.352005207004183
67.7,16.7,8.571287003901283
67.702,16.6,8.78801802263482
67.704,16.5,9.002155847943481
67.706,16.3,9.213658576651163
67.708,16.3,9.422484825821723
67.71,16.1,9.628593740793848
67.712,15.899999999999999,9.831945003108679
67.714,15.7,10.032498838341525
67.716,15.5,10.230216023809891
67.718,15.3,10.425057896170074
67.72,15.100000000000001,10.616986358913179
67.722,14.899999999999999,10.805963889733915
67.724,14.7,10.991953547784048
67.726,14.5,11.174918980820811
67.728,14.2,11.35482443222485
67.73,13.899999999999999,11.531634747899142
67.732,13.7,11.705315383058629
67.734,13.4,11.875832408886476
67.736,13.1,12.043152519067796
67.738,12.7,12.207243036210134
67.74,12.4,12.36807191812788
67.742,12.1,12.525607764000922
67.744,11.8,12.679819820416341
67.746,11.5,12.830677987271548
67.748,11.2,12.97815282354876
67.75,10.8,13.122215552968946
67.752,10.3,13.262838069505055
67.754,9.9,13.399992942763859
67.756,9.4,13.533653423243978
67.758,9.0,13.663793447451233
67.76,8.6,13.79038764288017
67.762,8.1,13.913411332868607
67.764,7.699999999999999,14.032840541307971
67.766,7.199999999999999,14.14865199721738
67.768,6.699999999999999,14.260823139188037
67.77,6.199999999999999,14.369332119681832
67.772,5.699999999999999,14.47415780919181
67.774,5.2,14.5752798002702
67.776,4.8,14.672678411408778
67.778,4.4,14.766334690783399
67.78,3.9000000000000004,14.856230419853405
67.782,3.5999999999999996,14.942348116826135
67.784,3.0999999999999996,15.02467103997328
67.786,2.7,15.103183190805137
67.788,2.4000000000000004,15.177869317107076
67.79,2.0999999999999996,15.248714915827131
67.792,1.9000000000000004,15.315706235820201
67.794,1.7000000000000002,15.378830280452453
67.796,1.5999999999999996,15.438074810056435
67.798,1.5999999999999996,15.493428344241632
67.8,1.5,15.544880164063494
67.802,1.5,15.592420314042858
67.804,1.4,15.636039604039963
67.806,1.4,15.675729610985288
67.808,1.4,15.71148268046074
67.81,1.4,15.743291928134804
67.812,1.4,15.771151241052948
67.814,1.4,15.795055278778685
67.816,1.4,15.814999474387935
67.818,1.2999999999999998,15.830980035317554
67.82,1.2999999999999998,15.842993944064768
67.822,1.2999999999999998,15.85103895873961
67.824,1.2999999999999998,15.855113613470433
67.826,1.2999999999999998,15.855217218660954
67.828,1.2999999999999998,15.851349861100095
67.83,1.2999999999999998,15.843512403924075
67.832,1.2999999999999998,15.831706486430695
67.834,1.2999999999999998,15.815934523746565
67.836,1.2000000000000002,15.796199706345819
67.838,1.2000000000000002,15.772505999421998
67.84,1.2000000000000002,15.744858142113053
67.842,1.2000000000000002,15.713261646577395
67.844,1.2000000000000002,15.677722796924229
67.846,1.2000000000000002,15.638248647997342
67.848,1.2000000000000002,15.594847024009749
67.85,1.2000000000000002,15.547526517033821
67.852,1.1,15.49629648534555
67.854,1.1,15.441167051619502
67.856,1.1,15.38214910098079
67.858,1.1,15.319254278911941
67.86,1.1,15.252494989010566
67.862,1.1,15.181884390605697
67.864,1.1,15.107436396230053
67.866,1.0,15.029165668943353
67.868,1.0,14.947087619516207
67.87,0.8999999999999999,14.861218403471048
67.872,0.8999999999999999,14.771574917974734
67.874,0.8999999999999999,14.678174798593673
67.876,0.8999999999999999,14.581036415907453
67.878,0.8999999999999999,14.480178871974795
67.88,0.8999999999999999,14.375621996664355
67.882,0.7999999999999998,14.26738634384556
67.884,0.7999999999999998,14.155493187432752
67.886,0.7999999999999998,14.039964517296637
67.888,0.7999999999999998,13.92082303503752
67.89,0.7000000000000002,13.798092149613078
67.892,0.7000000000000002,13.671795972836064
67.894,0.7000000000000002,13.541959314735841
67.896,0.7000000000000002,13.408607678775828
67.898,0.7000000000000002,13.27176725694475
67.9,0.6000000000000001,13.131464924708023
67.902,0.6000000000000001,12.98772823583153
67.904,0.6000000000000001,12.840585417062567
67.906,0.5,12.69006536268783
67.908,0.5,12.53619762896075
67.91,0.6000000000000001,12.379012428389023
67.912,0.6000000000000001,12.218540623902427
67.914,0.5,12.054813722892842
67.916,0.5,11.887863871116652
67.918,0.5,11.717723846481052
67.92,0.3999999999999999,11.544427052705549
67.922,0.3999999999999999,11.368007512848363
67.924,0.5,11.188499862720489
67.926,0.5,11.005939344178298
67.928,0.3999999999999999,10.820361798283686
67.93,0.5,10.631803658356029
67.932,0.5,10.44030194290606
67.934,0.3999999999999999,10.245894248440438
67.936,0.3999999999999999,10.048618742162272
67.938,0.3999999999999999,9.848514154557417
67.94,0.3999999999999999,9.64561977185465
67.942,0.5,9.439975428386392
67.944,0.5,9.2316214988391
67.946,0.6000000000000001,9.020598890381192
67.948,0.7000000000000002,8.806949034696162
67.95,0.7999999999999998,8.590713879909634
67.952,0.8999999999999999,8.371935882397805
67.954,1.0,8.15065799850595
67.956,1.2000000000000002,7.926923676165457
67.958,1.4,7.700776846396233
67.96,1.5999999999999996,7.472261914724448
67.962,1.9000000000000004,7.241423752503448
67.964,2.0999999999999996,7.008307688124464
67.966,2.4000000000000004,6.772959498148017
67.968,2.5999999999999996,6.535425398343452
67.97,2.9000000000000004,6.295752034622927
67.972,3.2,6.053986473901653
67.974,3.5,5.810176194871504
67.976,3.7,5.564369078673929
67.978,4.1,5.316613399504938
67.98,4.4,5.06695781513886
67.982,4.7,4.815451357356571
67.984,5.0,4.562143422311758
67.986,5.4,4.307083760821607
67.988,5.699999999999999,4.050322468567339
67.99,6.1,3.7919099762389576
67.992,6.5,3.5318970396102514
67.994,6.9,3.2703347295292824
67.996,7.199999999999999,3.0072744218593983
67.998,7.5,2.7427677873565646
68.0,7.9,2.4768667814679968
68.002,8.2,2.2096236340878233
68.004,8.5,1.94109083925528
68.006,8.9,1.6713211447802563
68.008,9.3,1.4003675418325021
68.01,9.7,1.1282832544797434
68.012,10.1,0.8551217291594068
68.014,10.5,0.5809366241207217
